From Date,To Date,Ozone,CO,SO2,NO2,PM10,PM2.5,State,City,Station,AQI,AQI_Category
31-08-2021 00:00,01-09-2021 00:00,10.63,0.83,14.94,30.53,40.17,15.92,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",41.5,Good
01-09-2021 00:00,02-09-2021 00:00,12.43,0.69,13.95,29.09,67.38,19.94,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",67.38,Satisfactory
02-09-2021 00:00,03-09-2021 00:00,14.93,0.63,16.37,20.67,56.57,17.29,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",56.57,Satisfactory
03-09-2021 00:00,04-09-2021 00:00,13.62,0.68,15.94,24.38,67.15,17.72,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",67.15,Satisfactory
04-09-2021 00:00,05-09-2021 00:00,15.45,0.72,16.42,29.23,91.86,26.52,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",91.86,Satisfactory
05-09-2021 00:00,06-09-2021 00:00,13.32,0.71,18.12,29.8,54.76,21.81,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",54.76,Satisfactory
06-09-2021 00:00,07-09-2021 00:00,8.71,0.74,15.78,38.53,33.16,14.0,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",48.1625,Good
07-09-2021 00:00,08-09-2021 00:00,8.8,0.85,15.74,37.6,59.88,17.22,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",59.88,Satisfactory
08-09-2021 00:00,09-09-2021 00:00,8.74,0.98,13.66,46.33,77.52,21.75,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",77.52,Satisfactory
09-09-2021 00:00,10-09-2021 00:00,16.36,0.97,14.43,45.65,83.39,21.56,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",83.39,Satisfactory
10-09-2021 00:00,11-09-2021 00:00,8.67,0.89,15.31,33.39,52.26,21.1,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",52.26,Satisfactory
11-09-2021 00:00,12-09-2021 00:00,9.21,0.75,15.5,31.9,50.37,19.0,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",50.37,Satisfactory
12-09-2021 00:00,13-09-2021 00:00,8.83,0.84,16.65,32.08,49.77,18.66,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",49.77,Good
13-09-2021 00:00,14-09-2021 00:00,8.89,0.75,16.36,32.65,62.92,17.3,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",62.92,Satisfactory
14-09-2021 00:00,15-09-2021 00:00,9.07,0.86,17.32,31.68,120.96,22.51,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",113.97333333333333,Moderate
15-09-2021 00:00,16-09-2021 00:00,10.63,0.92,15.07,37.56,108.32,24.66,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",105.54666666666667,Moderate
16-09-2021 00:00,17-09-2021 00:00,17.83,0.73,13.29,37.66,110.13,28.37,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",106.75333333333333,Moderate
17-09-2021 00:00,18-09-2021 00:00,23.94,0.72,14.7,37.14,127.33,37.67,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",118.22,Moderate
18-09-2021 00:00,19-09-2021 00:00,20.36,0.86,11.24,52.08,131.07,34.34,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",120.71333333333332,Moderate
19-09-2021 00:00,20-09-2021 00:00,22.36,0.76,17.25,44.57,96.73,34.48,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",96.73,Satisfactory
20-09-2021 00:00,21-09-2021 00:00,21.7,0.91,10.61,50.63,153.71,48.54,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",135.80666666666667,Moderate
21-09-2021 00:00,22-09-2021 00:00,14.9,1.03,14.66,38.89,127.62,41.64,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",118.41333333333333,Moderate
22-09-2021 00:00,23-09-2021 00:00,9.46,0.82,15.58,29.9,91.15,32.03,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",91.15,Satisfactory
23-09-2021 00:00,24-09-2021 00:00,9.35,0.85,16.34,25.84,72.89,24.91,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",72.89,Satisfactory
24-09-2021 00:00,25-09-2021 00:00,13.53,0.73,16.06,28.69,60.36,25.25,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",60.36,Satisfactory
25-09-2021 00:00,26-09-2021 00:00,20.98,0.85,15.29,50.16,79.57,26.7,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",79.57,Satisfactory
26-09-2021 00:00,27-09-2021 00:00,11.91,0.7,8.65,51.12,95.17,32.72,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",95.17,Satisfactory
27-09-2021 00:00,28-09-2021 00:00,20.69,0.41,15.28,24.11,40.62,8.42,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",40.62,Good
28-09-2021 00:00,29-09-2021 00:00,12.12,1.44,9.9,62.24,64.76,28.01,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",77.80000000000001,Satisfactory
29-09-2021 00:00,30-09-2021 00:00,20.02,1.27,8.32,51.26,104.31,36.59,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",102.87333333333333,Moderate
30-09-2021 00:00,01-10-2021 00:00,16.94,0.68,10.11,29.05,89.84,25.62,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",89.84,Satisfactory
01-10-2021 00:00,02-10-2021 00:00,12.99,0.43,11.86,16.44,56.73,12.52,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",56.73,Satisfactory
02-10-2021 00:00,03-10-2021 00:00,15.35,0.38,14.17,17.85,53.73,14.2,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",53.73,Satisfactory
03-10-2021 00:00,04-10-2021 00:00,14.0,0.48,14.09,20.77,43.67,10.46,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",43.67,Good
04-10-2021 00:00,05-10-2021 00:00,14.31,0.52,9.16,24.52,41.73,16.33,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",41.73,Good
05-10-2021 00:00,06-10-2021 00:00,12.52,0.33,9.8,21.83,76.87,20.71,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",76.87,Satisfactory
06-10-2021 00:00,07-10-2021 00:00,15.51,0.24,15.69,8.64,10.92,1.9,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",19.6125,Good
07-10-2021 00:00,08-10-2021 00:00,17.06,0.37,11.63,22.94,57.24,10.79,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",57.24,Satisfactory
08-10-2021 00:00,09-10-2021 00:00,14.08,0.57,9.2,37.27,85.84,20.64,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",85.84,Satisfactory
09-10-2021 00:00,10-10-2021 00:00,25.6,0.67,8.03,45.51,113.82,42.23,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",109.21333333333332,Moderate
10-10-2021 00:00,11-10-2021 00:00,26.8,0.58,8.83,44.83,154.25,63.37,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",136.16666666666666,Moderate
11-10-2021 00:00,12-10-2021 00:00,39.45,0.59,11.44,41.32,162.29,69.91,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",141.52666666666664,Moderate
12-10-2021 00:00,13-10-2021 00:00,29.97,0.91,9.37,56.97,206.64,93.0,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",210.0,Poor
13-10-2021 00:00,14-10-2021 00:00,37.68,0.78,10.53,52.29,236.87,105.79,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",252.63333333333335,Poor
14-10-2021 00:00,15-10-2021 00:00,32.37,1.11,9.54,67.9,206.16,86.39,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",187.96666666666667,Moderate
15-10-2021 00:00,16-10-2021 00:00,15.37,0.73,10.98,35.53,105.63,64.45,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",114.83333333333334,Moderate
16-10-2021 00:00,17-10-2021 00:00,21.36,0.53,14.59,13.31,30.95,12.82,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",30.95,Good
17-10-2021 00:00,18-10-2021 00:00,23.56,0.83,10.06,36.8,94.86,45.43,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",94.86,Satisfactory
18-10-2021 00:00,19-10-2021 00:00,16.73,0.67,12.55,31.37,64.94,25.78,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",64.94,Satisfactory
19-10-2021 00:00,20-10-2021 00:00,19.18,1.04,9.55,47.93,125.47,51.83,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",116.97999999999999,Moderate
20-10-2021 00:00,21-10-2021 00:00,16.34,2.0,7.65,79.85,202.73,83.25,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",177.5,Moderate
21-10-2021 00:00,22-10-2021 00:00,25.97,0.89,8.77,41.35,137.82,68.55,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",128.5,Moderate
22-10-2021 00:00,23-10-2021 00:00,25.03,0.9,9.66,38.53,124.85,63.21,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",116.56666666666666,Moderate
23-10-2021 00:00,24-10-2021 00:00,24.8,0.74,13.06,30.79,102.2,35.09,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",101.46666666666667,Moderate
24-10-2021 00:00,25-10-2021 00:00,41.25,0.65,12.17,22.49,99.47,43.62,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",99.47,Satisfactory
25-10-2021 00:00,26-10-2021 00:00,47.96,0.89,12.74,43.13,165.43,50.5,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",143.62,Moderate
26-10-2021 00:00,27-10-2021 00:00,35.99,0.78,8.29,39.03,176.83,54.32,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",151.22,Moderate
27-10-2021 00:00,28-10-2021 00:00,36.01,0.73,13.35,18.86,108.86,56.55,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",105.90666666666667,Moderate
28-10-2021 00:00,29-10-2021 00:00,28.14,0.74,13.93,13.52,120.49,66.83,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",122.76666666666667,Moderate
29-10-2021 00:00,30-10-2021 00:00,22.15,0.67,14.02,13.93,66.97,36.46,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",66.97,Satisfactory
30-10-2021 00:00,31-10-2021 00:00,20.14,0.51,13.36,11.93,31.39,13.12,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",31.39,Good
31-10-2021 00:00,01-11-2021 00:00,33.08,0.71,23.49,18.25,71.14,37.3,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",71.14,Satisfactory
01-11-2021 00:00,02-11-2021 00:00,36.94,0.6,23.06,13.66,75.56,42.28,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",75.56,Satisfactory
02-11-2021 00:00,03-11-2021 00:00,24.92,0.46,22.58,13.61,32.02,16.12,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",32.02,Good
03-11-2021 00:00,04-11-2021 00:00,24.39,0.57,24.49,21.33,47.73,27.4,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",47.73,Good
04-11-2021 00:00,05-11-2021 00:00,30.49,0.56,42.75,22.55,90.46,63.36,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",111.2,Moderate
05-11-2021 00:00,06-11-2021 00:00,49.33,0.62,18.28,16.45,95.18,55.66,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",95.18,Satisfactory
06-11-2021 00:00,07-11-2021 00:00,62.76,0.7,18.9,19.78,133.36,82.18,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",173.93333333333337,Moderate
07-11-2021 00:00,08-11-2021 00:00,67.58,0.84,17.46,32.39,132.5,74.76,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",149.20000000000002,Moderate
08-11-2021 00:00,09-11-2021 00:00,63.47,0.82,16.55,28.21,132.6,68.32,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",127.73333333333332,Moderate
09-11-2021 00:00,10-11-2021 00:00,73.58,0.85,17.05,26.68,133.19,80.46,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",168.2,Moderate
10-11-2021 00:00,11-11-2021 00:00,55.28,0.86,17.24,18.19,142.3,84.59,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",181.9666666666667,Moderate
11-11-2021 00:00,12-11-2021 00:00,18.09,0.67,17.09,20.48,85.08,54.01,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",90.01666666666667,Satisfactory
12-11-2021 00:00,13-11-2021 00:00,13.52,0.53,17.39,18.7,22.84,15.95,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",26.583333333333332,Good
13-11-2021 00:00,14-11-2021 00:00,13.49,0.54,17.29,21.26,18.72,11.62,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",27.0,Good
14-11-2021 00:00,15-11-2021 00:00,14.7,0.45,16.94,17.58,22.89,5.29,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",22.89,Good
15-11-2021 00:00,16-11-2021 00:00,16.03,0.42,17.08,14.35,24.38,9.57,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",24.38,Good
16-11-2021 00:00,17-11-2021 00:00,16.11,0.54,16.9,17.79,31.85,15.62,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",31.85,Good
17-11-2021 00:00,18-11-2021 00:00,25.89,0.6,17.7,10.79,88.23,52.51,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",88.23,Satisfactory
18-11-2021 00:00,19-11-2021 00:00,38.91,0.81,17.18,21.15,128.5,80.99,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",169.96666666666664,Moderate
19-11-2021 00:00,20-11-2021 00:00,32.9,0.73,16.4,21.23,87.24,59.49,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",99.15,Satisfactory
20-11-2021 00:00,21-11-2021 00:00,26.2,0.63,17.26,20.36,54.7,35.27,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",58.78333333333334,Satisfactory
21-11-2021 00:00,22-11-2021 00:00,21.02,0.55,17.58,17.02,46.54,24.02,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",46.54,Good
22-11-2021 00:00,23-11-2021 00:00,17.99,0.66,15.14,30.23,79.7,28.45,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",79.7,Satisfactory
23-11-2021 00:00,24-11-2021 00:00,19.8,0.63,15.39,28.09,90.61,28.43,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",90.61,Satisfactory
24-11-2021 00:00,25-11-2021 00:00,24.83,0.58,15.96,19.36,57.0,30.93,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",57.0,Satisfactory
25-11-2021 00:00,26-11-2021 00:00,50.2,0.71,16.66,16.12,121.32,76.69,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",155.63333333333333,Moderate
26-11-2021 00:00,27-11-2021 00:00,48.27,0.69,17.11,20.2,116.05,72.14,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",140.46666666666667,Moderate
27-11-2021 00:00,28-11-2021 00:00,55.82,0.61,17.89,17.64,126.04,80.69,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",168.96666666666667,Moderate
28-11-2021 00:00,29-11-2021 00:00,68.65,0.64,16.61,16.38,150.8,101.07,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",236.89999999999998,Poor
29-11-2021 00:00,30-11-2021 00:00,65.16,0.72,16.4,32.09,133.8,66.02,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",122.53333333333333,Moderate
30-11-2021 00:00,01-12-2021 00:00,82.99,0.65,17.49,29.15,126.22,68.49,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",128.29999999999998,Moderate
01-12-2021 00:00,02-12-2021 00:00,80.31,0.66,17.83,32.91,140.84,81.67,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",172.23333333333335,Moderate
02-12-2021 00:00,03-12-2021 00:00,78.91,0.63,18.6,28.26,120.02,67.02,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",123.39999999999999,Moderate
03-12-2021 00:00,04-12-2021 00:00,35.34,0.56,16.5,26.08,90.1,50.31,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",90.1,Satisfactory
04-12-2021 00:00,05-12-2021 00:00,17.81,0.39,16.81,16.68,43.13,26.94,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",44.900000000000006,Good
05-12-2021 00:00,06-12-2021 00:00,28.9,0.45,16.0,20.57,43.03,21.85,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",43.03,Good
06-12-2021 00:00,07-12-2021 00:00,30.48,0.37,18.24,17.42,35.83,19.72,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",35.83,Good
07-12-2021 00:00,08-12-2021 00:00,38.34,0.43,17.35,16.99,52.41,24.44,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",52.41,Satisfactory
08-12-2021 00:00,09-12-2021 00:00,46.07,0.46,16.15,15.77,80.97,34.96,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",80.97,Satisfactory
09-12-2021 00:00,10-12-2021 00:00,23.09,0.54,16.76,28.38,62.8,27.82,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",62.8,Satisfactory
10-12-2021 00:00,11-12-2021 00:00,39.78,0.44,16.87,25.55,60.64,24.08,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",60.64,Satisfactory
11-12-2021 00:00,12-12-2021 00:00,56.2,0.4,28.4,18.61,56.05,22.48,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",56.2,Satisfactory
12-12-2021 00:00,13-12-2021 00:00,54.46,0.39,15.29,15.75,81.03,39.58,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",81.03,Satisfactory
13-12-2021 00:00,14-12-2021 00:00,27.68,0.64,11.42,20.12,145.48,84.26,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",180.86666666666667,Moderate
14-12-2021 00:00,15-12-2021 00:00,40.86,0.64,22.41,25.21,137.96,81.2,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",170.66666666666669,Moderate
15-12-2021 00:00,16-12-2021 00:00,37.13,0.72,12.53,41.3,152.3,86.13,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",187.1,Moderate
16-12-2021 00:00,17-12-2021 00:00,36.76,0.64,15.41,40.5,142.07,77.44,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",158.13333333333333,Moderate
17-12-2021 00:00,18-12-2021 00:00,38.39,0.57,14.57,44.26,109.08,53.63,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",106.05333333333333,Moderate
18-12-2021 00:00,19-12-2021 00:00,30.93,0.64,11.12,58.37,165.63,64.69,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",143.75333333333333,Moderate
19-12-2021 00:00,20-12-2021 00:00,36.25,0.75,16.37,53.24,162.4,82.54,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",175.13333333333335,Moderate
20-12-2021 00:00,21-12-2021 00:00,31.2,0.85,16.71,62.21,204.05,107.68,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",258.93333333333334,Poor
21-12-2021 00:00,22-12-2021 00:00,37.94,0.76,17.84,52.95,120.64,52.52,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",113.76,Moderate
22-12-2021 00:00,23-12-2021 00:00,31.23,1.06,16.33,90.02,231.07,102.11,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",240.36666666666667,Poor
23-12-2021 00:00,24-12-2021 00:00,25.89,1.12,15.14,79.39,226.86,114.05,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",280.16666666666663,Poor
24-12-2021 00:00,25-12-2021 00:00,29.51,0.97,10.36,64.99,205.48,107.38,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",257.93333333333334,Poor
25-12-2021 00:00,26-12-2021 00:00,19.28,0.76,12.45,56.17,149.07,75.28,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",150.93333333333334,Moderate
26-12-2021 00:00,27-12-2021 00:00,20.68,0.74,16.23,52.81,129.44,67.93,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",126.43333333333337,Moderate
27-12-2021 00:00,28-12-2021 00:00,22.54,0.73,10.96,52.16,137.52,63.18,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",125.01333333333334,Moderate
28-12-2021 00:00,29-12-2021 00:00,24.75,0.71,11.66,54.76,145.76,65.82,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",130.50666666666666,Moderate
29-12-2021 00:00,30-12-2021 00:00,29.07,0.54,15.18,23.56,101.28,54.87,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",100.85333333333334,Moderate
30-12-2021 00:00,31-12-2021 00:00,27.89,0.52,16.34,19.23,110.73,54.47,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",107.15333333333334,Moderate
31-12-2021 00:00,01-01-2022 00:00,30.72,0.45,16.97,21.2,67.26,29.44,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",67.26,Satisfactory
01-01-2022 00:00,02-01-2022 00:00,36.56,0.54,18.05,21.1,99.24,58.93,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",99.24,Satisfactory
02-01-2022 00:00,03-01-2022 00:00,36.29,0.54,20.32,21.6,111.33,68.36,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",127.86666666666667,Moderate
03-01-2022 00:00,04-01-2022 00:00,36.69,0.66,25.73,34.56,125.7,75.22,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",150.73333333333335,Moderate
04-01-2022 00:00,05-01-2022 00:00,46.42,0.56,20.03,36.17,112.87,61.2,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",108.58,Moderate
05-01-2022 00:00,06-01-2022 00:00,41.23,0.73,16.44,44.66,135.67,71.0,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",136.66666666666669,Moderate
06-01-2022 00:00,07-01-2022 00:00,14.04,0.82,15.59,62.16,190.14,87.15,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",190.50000000000003,Moderate
07-01-2022 00:00,08-01-2022 00:00,40.66,0.69,16.63,33.01,125.09,73.23,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",144.10000000000002,Moderate
08-01-2022 00:00,09-01-2022 00:00,30.85,0.88,17.41,50.4,194.57,114.11,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",280.3666666666667,Poor
09-01-2022 00:00,10-01-2022 00:00,,0.81,15.54,51.3,177.33,101.79,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",500.0,Severe
10-01-2022 00:00,11-01-2022 00:00,24.03,0.7,12.94,56.59,129.72,61.06,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",119.81333333333333,Moderate
11-01-2022 00:00,12-01-2022 00:00,16.26,0.55,15.29,37.24,80.62,34.95,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",80.62,Satisfactory
12-01-2022 00:00,13-01-2022 00:00,21.54,0.41,14.59,21.22,56.9,25.7,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",56.9,Satisfactory
13-01-2022 00:00,14-01-2022 00:00,20.09,0.49,16.32,25.61,64.89,31.65,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",64.89,Satisfactory
14-01-2022 00:00,15-01-2022 00:00,18.45,0.59,16.1,20.03,59.88,38.27,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",63.78333333333334,Satisfactory
15-01-2022 00:00,16-01-2022 00:00,23.09,0.37,15.87,13.15,60.45,35.72,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",60.45,Satisfactory
16-01-2022 00:00,17-01-2022 00:00,29.85,0.44,17.27,11.38,69.64,43.82,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",73.03333333333333,Satisfactory
17-01-2022 00:00,18-01-2022 00:00,35.23,0.51,18.62,21.12,107.46,67.81,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",126.03333333333335,Moderate
